PokeDatabaseId,PokemonId,PokemonName,PokedexId,ClassificationId,AlternateFormName,OriginalPokemonId,LegendaryType,PokemonHeight,PokemonWeight,PrimaryTypeId,SecondaryTypeId,PrimaryAbilityId,SecondaryAbilityId,HiddenAbilityId,SpecialEventAbilityId,MaleRatio,FemaleRatio,BaseHappiness,GameOfOriginId,PrimaryEggGroupId,SecondaryEggGroupId,EggCycleCount,PreEvolutionPokemonId,HealthStat,AttackStat,DefenseStat,SpecialAttackStat,SpecialDefenseStat,SpeedStat,BaseStatTotal,HealthEV,AttackEV,DefenseEV,SpecialAttackEV,SpecialDefenseEV,SpeedEV,EVYieldTotal,CatchRate,ExperienceGrowth,ExperienceGrowthTotal,EvolutionDetails
486,1566,Castform,351,701,Rainy,479.0,,0.3,0.8,2,,72,,,,50.0,50.0,50,15,5,1.0,25,,70,70,70,70,70,70,420,1,0,0,0,0,0,1,45,Medium Fast,1000000,
487,1567,Castform,351,701,Snowy,479.0,,0.3,0.8,1,,72,,,,50.0,50.0,50,15,5,1.0,25,,70,70,70,70,70,70,420,1,0,0,0,0,0,1,45,Medium Fast,1000000,
488,480,Kecleon,352,132,,,,1.0,22.0,5,,30,,181.0,,50.0,50.0,50,15,6,,20,,60,90,70,60,120,40,440,0,0,0,0,1,0,1,200,Medium Slow,1059860,
489,481,Shuppet,353,488,,,,0.6,2.3,17,,112,75.0,41.0,,50.0,50.0,35,15,1,,25,,44,75,35,63,33,45,295,0,1,0,0,0,0,1,225,Fast,800000,
490,482,Banette,354,395,,,,1.1,12.5,17,,112,75.0,41.0,,50.0,50.0,35,15,1,,25,481.0,64,115,65,83,63,65,455,0,2,0,0,0,0,2,45,Fast,800000,Level 37
491,1592,Banette,354,395,Mega,482.0,,1.2,13.0,17,,176,,,,50.0,50.0,35,9,1,,25,,64,165,75,93,83,75,555,0,2,0,0,0,0,2,45,Fast,800000,
492,483,Duskull,355,501,,,,0.8,15.0,17,,121,,75.0,,50.0,50.0,35,15,1,,25,,20,40,90,30,90,25,295,0,0,0,0,1,0,1,190,Fast,800000,
493,484,Dusclops,356,46,,,,1.6,30.6,17,,177,,75.0,,50.0,50.0,35,15,1,,25,483.0,40,70,130,60,130,25,455,0,0,1,0,1,0,2,90,Fast,800000,Level 37
494,485,Tropius,357,258,,,,2.0,100.0,4,16.0,27,230.0,91.0,,50.0,50.0,50,15,11,8.0,25,,99,68,83,72,87,51,460,2,0,0,0,0,0,2,200,Slow,1250000,
495,486,Chimecho,358,714,,,,0.6,1.0,9,,121,,,,50.0,50.0,50,15,1,,25,631.0,75,50,80,95,90,65,455,0,0,0,1,1,0,2,45,Fast,800000,During The Night
496,487,Absol,359,170,,,,1.2,47.0,15,,177,251.0,117.0,,50.0,50.0,35,15,6,,25,,65,130,60,75,60,75,465,0,2,0,0,0,0,2,30,Medium Slow,1059860,
497,1591,Absol,359,170,Mega,487.0,,1.2,49.0,15,,130,,,,50.0,50.0,35,9,6,,25,,65,150,60,115,60,115,565,0,2,0,0,0,0,2,30,Medium Slow,1059860,
498,488,Wynaut,360,83,,,,0.6,14.0,9,,216,,265.0,,50.0,50.0,50,15,12,,20,,95,23,48,23,48,23,260,1,0,0,0,0,0,1,125,Medium Fast,1000000,
499,489,Snorunt,361,585,,,,0.7,16.8,1,,111,102.0,144.0,,50.0,50.0,50,15,5,10.0,20,,50,50,50,50,50,50,300,1,0,0,0,0,0,1,190,Medium Fast,1000000,
500,490,Glalie,362,213,,,,1.5,256.5,1,,111,102.0,144.0,,50.0,50.0,50,15,5,10.0,20,489.0,80,80,80,80,80,80,480,2,0,0,0,0,0,2,75,Medium Fast,1000000,Level 42
501,1560,Glalie,362,213,Mega,490.0,,2.1,350.2,1,,195,,,,50.0,50.0,70,4,5,10.0,20,,80,120,80,120,80,100,580,2,0,0,0,0,0,2,75,Medium Fast,1000000,
502,491,Spheal,363,120,,,,0.8,39.5,1,2.0,271,102.0,156.0,,50.0,50.0,50,15,13,6.0,20,,70,40,50,55,50,25,290,1,0,0,0,0,0,1,255,Medium Slow,1059860,
503,492,Sealeo,364,33,,,,1.1,87.6,1,2.0,271,102.0,156.0,,50.0,50.0,50,15,13,6.0,20,491.0,90,60,70,75,70,45,410,2,0,0,0,0,0,2,120,Medium Slow,1059860,Level 32
504,493,Walrein,365,311,,,,1.4,150.6,1,2.0,271,102.0,156.0,,50.0,50.0,50,15,13,6.0,20,492.0,110,80,90,95,90,65,530,3,0,0,0,0,0,3,45,Medium Slow,1059860,Level 44
505,494,Clamperl,366,62,,,,0.4,52.5,2,,220,,192.0,,50.0,50.0,50,15,13,,20,,35,64,85,74,55,32,345,0,0,1,0,0,0,1,255,Erratic,600000,
506,495,Huntail,367,162,,,,1.7,27.0,2,,257,,295.0,,50.0,50.0,50,15,13,,20,494.0,55,104,105,94,75,52,485,0,1,1,0,0,0,2,60,Erratic,600000,Deep Sea Tooth
507,496,Gorebyss,368,591,,,,1.8,22.6,2,,257,,100.0,,50.0,50.0,50,15,13,,20,494.0,55,84,105,114,75,52,485,0,0,0,2,0,0,2,60,Erratic,600000,Deep Sea Scale
508,497,Relicanth,369,379,,,,1.0,23.4,2,8.0,257,200.0,249.0,,87.5,12.5,50,15,13,14.0,40,,100,90,130,45,65,55,485,1,0,1,0,0,0,2,25,Slow,1250000,
509,498,Luvdisc,370,499,,,,0.6,8.7,2,,257,,100.0,,25.0,75.0,50,15,14,,20,,43,30,55,40,65,97,330,0,0,0,0,0,1,1,225,Fast,800000,
510,499,Bagon,371,506,,,,0.6,42.1,12,,200,,219.0,,50.0,50.0,35,15,4,,40,,45,75,60,40,30,50,300,0,1,0,0,0,0,1,45,Slow,1250000,
511,500,Shelgon,372,208,,,,1.1,110.5,12,,200,,159.0,,50.0,50.0,35,15,4,,40,499.0,65,95,100,60,50,50,420,0,0,2,0,0,0,2,45,Slow,1250000,Level 30
512,501,Salamence,373,183,,,,1.5,102.6,12,16.0,113,,146.0,,50.0,50.0,35,15,4,,40,500.0,95,135,80,110,80,100,600,0,3,0,0,0,0,3,45,Slow,1250000,Level 50
513,1586,Salamence,373,183,Mega,501.0,,1.8,112.6,12,16.0,2,,,,50.0,50.0,35,4,4,,40,,95,145,130,120,90,120,700,0,3,0,0,0,0,3,45,Slow,1250000,
514,502,Beldum,374,326,,,,0.6,95.2,11,9.0,28,,123.0,,0.0,0.0,35,15,10,,40,,40,55,80,35,60,30,300,0,0,1,0,0,0,1,3,Slow,1250000,
515,503,Metang,375,327,,,,1.2,202.5,11,9.0,28,,123.0,,0.0,0.0,35,15,10,,40,502.0,60,75,100,55,80,50,420,0,0,2,0,0,0,2,3,Slow,1250000,Level 20
516,504,Metagross,376,328,,,,1.6,550.0,11,9.0,28,,123.0,,0.0,0.0,35,15,10,,40,503.0,80,135,130,95,90,70,600,0,0,3,0,0,0,3,3,Slow,1250000,Level 45
517,1585,Metagross,376,328,Mega,504.0,,2.5,942.9,11,9.0,274,,,,0.0,0.0,35,4,10,,40,,80,145,150,105,110,110,700,0,0,3,0,0,0,3,3,Slow,1250000,
518,505,Regirock,377,508,,,Sub-Legendary,1.7,230.0,8,,28,,249.0,,0.0,0.0,35,15,12,,80,,80,100,200,50,100,50,580,0,0,3,0,0,0,3,3,Slow,1250000,
519,506,Regice,378,315,,,Sub-Legendary,1.8,175.0,1,,28,,102.0,,0.0,0.0,35,15,12,,80,,80,50,100,100,200,50,580,0,0,0,0,3,0,3,3,Slow,1250000,
520,507,Registeel,379,329,,,Sub-Legendary,1.9,205.0,11,,28,,123.0,,0.0,0.0,35,15,12,,80,,80,75,150,75,150,50,580,0,0,2,0,1,0,3,3,Slow,1250000,
521,508,Latias,380,209,,,Sub-Legendary,1.4,40.0,12,9.0,121,,,,0.0,100.0,90,15,12,,120,,80,80,90,110,130,110,600,0,0,0,0,3,0,3,3,Slow,1250000,
522,1400,Latias,380,209,Mega,508.0,,1.8,52.0,12,9.0,121,,,,0.0,100.0,90,4,12,,120,,80,100,120,140,150,110,700,0,0,0,0,3,0,3,3,Slow,1250000,
523,509,Latios,381,209,,,Sub-Legendary,2.0,60.0,12,9.0,121,,,,100.0,0.0,90,15,12,,120,,80,90,80,130,110,110,600,0,0,0,3,0,0,3,3,Slow,1250000,
524,1399,Latios,381,209,Mega,509.0,,2.3,70.0,12,9.0,121,,,,100.0,0.0,90,4,12,,120,,80,130,100,160,120,110,700,0,0,0,3,0,0,3,3,Slow,1250000,
525,510,Kyogre,382,540,,,Legendary,4.5,352.0,2,,55,,,,0.0,0.0,0,15,12,,120,,100,100,90,150,140,90,670,0,0,0,3,0,0,3,3,Slow,1250000,
526,1432,Kyogre,382,540,Primal,510.0,Legendary,9.8,430.0,2,,178,,,,0.0,0.0,0,4,12,,120,,100,150,90,180,160,90,770,0,0,0,3,0,0,3,3,Slow,1250000,
527,511,Groudon,383,139,,,Legendary,3.5,950.0,6,,56,,,,0.0,0.0,0,15,12,,120,,100,150,140,100,90,90,670,0,3,0,0,0,0,3,3,Slow,1250000,
528,1433,Groudon,383,139,Primal,511.0,Legendary,5.0,999.7,6,13.0,51,,,,0.0,0.0,0,4,12,,120,,100,180,160,150,90,90,770,0,3,0,0,0,0,3,3,Slow,1250000,
529,512,Rayquaza,384,576,,,Legendary,7.0,206.5,12,16.0,4,,,,0.0,0.0,0,15,12,,120,,105,150,90,150,90,95,680,0,2,0,1,0,0,3,45,Slow,1250000,
530,1431,Rayquaza,384,576,Mega,512.0,Legendary,10.8,392.0,12,16.0,50,,,,0.0,0.0,0,4,12,,120,,105,180,100,180,100,115,780,0,2,0,1,0,0,3,45,Slow,1250000,
531,513,Jirachi,385,717,,,Mythical,0.3,1.1,11,9.0,214,,,,0.0,0.0,100,15,12,,120,,100,100,100,100,100,100,600,3,0,0,0,0,0,3,3,Slow,1250000,
532,514,Deoxys,386,176,,,Mythical,1.7,60.8,9,,177,,,,0.0,0.0,0,15,12,,120,,50,150,50,150,50,150,600,0,1,0,1,0,1,3,3,Slow,1250000,
533,1391,Deoxys,386,176,Attack,514.0,Mythical,1.7,60.8,9,,177,,,,0.0,0.0,0,16,12,,120,,50,180,20,180,20,150,600,0,2,0,1,0,0,3,3,Slow,1250000,
534,1392,Deoxys,386,176,Defense,514.0,Mythical,1.7,60.8,9,,177,,,,0.0,0.0,0,3,12,,120,,50,70,160,70,160,90,600,0,0,2,0,1,0,3,3,Slow,1250000,
535,1393,Deoxys,386,176,Speed,514.0,Mythical,1.7,60.8,9,,177,,,,0.0,0.0,0,2,12,,120,,50,95,90,95,90,180,600,0,0,0,0,0,3,3,3,Slow,1250000,
536,591,Turtwig,387,655,,,,0.4,10.2,4,,160,,220.0,,87.5,12.5,50,6,11,8.0,20,,55,68,64,45,55,31,318,0,1,0,0,0,0,1,45,Medium Slow,1059860,
537,592,Grotle,388,283,,,,1.1,97.0,4,,160,,220.0,,87.5,12.5,50,6,11,8.0,20,591.0,75,89,85,55,65,36,405,0,1,1,0,0,0,2,45,Medium Slow,1059860,Level 18
538,593,Torterra,389,139,,,,2.2,310.0,4,6.0,160,,220.0,,87.5,12.5,50,6,11,8.0,20,592.0,95,109,105,75,85,56,525,0,2,1,0,0,0,3,45,Medium Slow,1059860,Level 32
539,34,Chimchar,390,117,,,,0.5,6.2,13,,23,,116.0,,87.5,12.5,50,6,6,9.0,20,,44,58,44,58,44,61,309,0,0,0,0,0,1,1,45,Medium Slow,1059860,
540,35,Monferno,391,463,,,,0.9,22.0,13,14.0,23,,116.0,,87.5,12.5,50,6,6,9.0,20,34.0,64,78,52,78,52,81,405,0,0,0,1,0,1,2,45,Medium Slow,1059860,Level 14
541,19,Infernape,392,234,,,,1.2,55.0,13,14.0,23,,116.0,,87.5,12.5,50,6,6,9.0,20,35.0,76,104,71,104,71,108,534,0,1,0,1,0,1,3,45,Medium Slow,1059860,Level 36
542,594,Piplup,393,453,,,,0.4,5.2,2,,273,,33.0,,87.5,12.5,50,6,13,6.0,20,,53,51,53,61,56,40,314,0,0,0,1,0,0,1,45,Medium Slow,1059860,
543,595,Prinplup,394,453,,,,0.8,23.0,2,,273,,33.0,,87.5,12.5,50,6,13,6.0,20,594.0,64,66,68,81,76,50,405,0,0,0,2,0,0,2,45,Medium Slow,1059860,Level 16
544,596,Empoleon,395,207,,,,1.7,84.5,2,11.0,273,,33.0,,87.5,12.5,50,6,13,6.0,20,595.0,84,86,88,111,101,60,530,0,0,0,3,0,0,3,45,Medium Slow,1059860,Level 36
545,597,Starly,396,611,,,,0.3,2.0,5,16.0,118,,194.0,,50.0,50.0,50,6,7,,15,,40,55,30,30,30,60,245,0,0,0,0,0,1,1,255,Medium Slow,1059860,
546,598,Staravia,397,611,,,,0.6,15.5,5,16.0,113,,194.0,,50.0,50.0,50,6,7,,15,597.0,55,75,50,40,40,80,340,0,0,0,0,0,2,2,120,Medium Slow,1059860,Level 14
547,599,Staraptor,398,478,,,,1.2,24.9,5,16.0,113,,194.0,,50.0,50.0,50,6,7,,15,598.0,85,120,70,50,60,100,485,0,3,0,0,0,0,3,45,Medium Slow,1059860,Level 34
548,600,Bidoof,399,465,,,,0.5,20.0,5,,223,283.0,144.0,,50.0,50.0,50,6,13,6.0,15,,59,45,40,35,40,31,250,1,0,0,0,0,0,1,255,Medium Fast,1000000,
549,601,Bibarel,400,45,,,,1.0,31.5,5,2.0,223,283.0,144.0,,50.0,50.0,50,6,13,6.0,15,600.0,79,85,60,55,60,71,410,0,2,0,0,0,0,2,127,Medium Fast,1000000,Level 15
550,602,Kricketot,401,150,,,,0.3,2.2,18,,218,,203.0,,50.0,50.0,50,6,2,,15,,37,25,41,25,41,25,194,0,0,1,0,0,0,1,255,Medium Slow,1059860,
551,603,Kricketune,402,150,,,,1.0,25.5,18,,255,,264.0,,50.0,50.0,50,6,2,,15,602.0,77,85,51,55,51,65,384,0,2,0,0,0,0,2,45,Medium Slow,1059860,Level 10
552,20,Shinx,403,235,,,,0.5,9.5,3,,198,113.0,89.0,,50.0,50.0,50,6,6,,20,,45,65,34,40,34,45,263,0,1,0,0,0,0,1,235,Medium Slow,1059860,
553,21,Luxio,404,592,,,,0.9,30.5,3,,198,113.0,89.0,,50.0,50.0,100,6,6,,20,20.0,60,85,49,60,49,60,363,0,2,0,0,0,0,2,120,Medium Slow,1059860,Level 15
554,22,Luxray,405,269,,,,1.4,42.0,3,,198,113.0,89.0,,50.0,50.0,50,6,6,,20,21.0,80,120,79,95,79,70,523,0,3,0,0,0,0,3,45,Medium Slow,1059860,Level 30
555,604,Budew,406,90,,,,0.2,1.2,4,7.0,151,170.0,120.0,,50.0,50.0,50,6,12,,20,,40,30,35,50,70,55,280,0,0,0,1,0,0,1,255,Medium Slow,1059860,
556,605,Roserade,407,81,,,,0.9,14.5,4,7.0,151,170.0,264.0,,50.0,50.0,50,6,5,8.0,20,443.0,60,70,65,125,105,90,515,0,0,0,3,0,0,3,75,Medium Slow,1059860,Shiny Stone
557,606,Cranidos,408,293,,,,0.9,31.5,8,,143,,219.0,,87.5,12.5,50,6,11,,30,,67,125,40,30,30,58,350,0,1,0,0,0,0,1,45,Erratic,600000,
558,607,Rampardos,409,293,,,,1.6,102.5,8,,143,,219.0,,87.5,12.5,50,6,11,,30,606.0,97,165,60,65,50,58,495,0,2,0,0,0,0,2,45,Erratic,600000,Level 30
559,608,Shieldon,410,567,,,,0.5,57.0,8,11.0,249,,233.0,,87.5,12.5,50,6,11,,30,,30,42,118,42,88,30,350,0,0,1,0,0,0,1,45,Erratic,600000,
560,609,Bastiodon,411,567,,,,1.3,149.5,8,11.0,249,,233.0,,87.5,12.5,50,6,11,,30,608.0,60,52,168,47,138,30,495,0,0,2,0,0,0,2,45,Erratic,600000,Level 30
561,610,Burmy,412,31,,,,0.2,3.4,18,,218,,159.0,,50.0,50.0,50,6,2,,15,,40,29,45,29,45,36,224,0,0,0,0,1,0,1,120,Medium Fast,1000000,
562,1645,Burmy,412,31,Sandy,610.0,,0.2,3.4,18,,218,,159.0,,50.0,50.0,50,6,2,,15,,40,29,45,29,45,36,224,0,0,0,0,1,0,1,120,Medium Fast,1000000,
563,1646,Burmy,412,31,Trash,610.0,,0.2,3.4,18,,218,,159.0,,50.0,50.0,50,6,2,,15,,40,29,45,29,45,36,224,0,0,0,0,1,0,1,120,Medium Fast,1000000,
564,611,Wormadam,413,31,,,,0.5,6.5,18,4.0,8,,159.0,,0.0,100.0,50,6,2,,15,610.0,60,59,85,79,105,36,424,0,0,0,0,2,0,2,45,Medium Fast,1000000,Level 20 When Female
565,1568,Wormadam,413,31,Sandy,611.0,,0.5,6.5,18,6.0,8,,159.0,,0.0,100.0,50,6,2,,15,1645.0,60,79,105,59,85,36,424,0,0,2,0,0,0,2,45,Medium Fast,1000000,Level 20 When Female
566,1569,Wormadam,413,31,Trash,611.0,,0.5,6.5,18,11.0,8,,159.0,,0.0,100.0,50,6,2,,15,1646.0,60,69,95,69,95,36,424,0,0,1,0,1,0,2,45,Medium Fast,1000000,Level 20 When Female
567,612,Mothim,414,419,,,,0.9,23.3,18,16.0,255,,272.0,,100.0,0.0,50,6,2,,15,610.0,70,94,50,94,50,66,424,0,1,0,1,0,0,2,45,Medium Fast,1000000,Level 20 When Male
568,612,Mothim,414,419,,,,0.9,23.3,18,16.0,255,,272.0,,100.0,0.0,50,6,2,,15,1645.0,70,94,50,94,50,66,424,0,1,0,1,0,0,2,45,Medium Fast,1000000,Level 20 When Male
569,612,Mothim,414,419,,,,0.9,23.3,18,16.0,255,,272.0,,100.0,0.0,50,6,2,,15,1646.0,70,94,50,94,50,66,424,0,1,0,1,0,0,2,45,Medium Fast,1000000,Level 20 When Male
570,613,Combee,415,653,,,,0.3,5.5,18,16.0,95,,99.0,,87.5,12.5,50,6,2,,15,,30,30,42,30,42,70,244,0,0,0,0,0,1,1,120,Medium Slow,1059860,
571,614,Vespiquen,416,48,,,,1.2,38.5,18,16.0,177,,285.0,,0.0,100.0,50,6,2,,15,613.0,70,80,102,80,102,40,474,0,0,1,0,1,0,2,45,Medium Slow,1059860,Level 21 When Female
572,615,Pachirisu,417,201,,,,0.4,3.9,3,,203,166.0,290.0,,50.0,50.0,100,6,6,5.0,10,,60,45,70,45,90,95,405,0,0,0,0,0,1,1,200,Medium Fast,1000000,
573,616,Buizel,418,549,,,,0.7,29.5,2,,257,,295.0,,50.0,50.0,50,6,13,6.0,20,,55,65,35,60,30,85,330,0,0,0,0,0,1,1,190,Medium Fast,1000000,
574,617,Floatzel,419,549,,,,1.1,33.5,2,,257,,295.0,,50.0,50.0,50,6,13,6.0,20,616.0,85,105,55,85,50,115,495,0,0,0,0,0,2,2,75,Medium Fast,1000000,Level 26
575,618,Cherubi,420,114,,,,0.4,3.3,4,,27,,,,50.0,50.0,50,6,5,8.0,20,,45,35,45,62,53,35,275,0,0,0,1,0,0,1,190,Medium Fast,1000000,
576,619,Cherrim,421,73,,,,0.5,9.3,4,,69,,,,50.0,50.0,50,6,5,8.0,20,618.0,70,60,70,87,78,85,450,0,0,0,2,0,0,2,75,Medium Fast,1000000,Level 25
577,620,Shellos,422,547,,,,0.3,6.3,2,,246,247.0,204.0,,50.0,50.0,50,6,13,1.0,20,,76,48,48,57,62,34,325,1,0,0,0,0,0,1,190,Medium Fast,1000000,
578,1784,Shellos,422,547,East Sea,620.0,,0.3,6.3,2,,246,247.0,204.0,,50.0,50.0,50,6,13,1.0,20,,76,48,48,57,62,34,325,1,0,0,0,0,0,1,190,Medium Fast,1000000,
579,621,Gastrodon,423,547,,,,0.9,29.9,2,6.0,246,247.0,204.0,,50.0,50.0,50,6,13,1.0,20,620.0,111,83,68,92,82,39,475,2,0,0,0,0,0,2,75,Medium Fast,1000000,Level 30
580,1785,Gastrodon,423,547,East Sea,621.0,,0.9,29.9,2,6.0,246,247.0,204.0,,50.0,50.0,50,6,13,1.0,20,1784.0,111,83,68,92,82,39,475,2,0,0,0,0,0,2,75,Medium Fast,1000000,Level 30
581,622,Ambipom,424,378,,,,1.2,20.3,5,,264,166.0,224.0,,50.0,50.0,100,6,6,,20,290.0,75,100,66,60,66,115,482,0,0,0,0,0,2,2,45,Fast,800000,Knowing Double Hit
582,623,Drifloon,425,35,,,,0.4,1.2,17,16.0,3,284.0,67.0,,50.0,50.0,50,6,1,,30,,90,50,34,60,44,70,348,1,0,0,0,0,0,1,125,Fluctuating,1640000,
583,624,Drifblim,426,70,,,,1.2,15.0,17,16.0,3,284.0,67.0,,50.0,50.0,50,6,1,,30,623.0,150,80,44,90,54,80,498,2,0,0,0,0,0,2,60,Fluctuating,1640000,Level 28
584,625,Buneary,427,490,,,,0.4,5.5,5,,203,119.0,125.0,,50.0,50.0,0,6,6,9.0,20,,55,66,44,44,56,85,350,0,0,0,0,0,1,1,190,Medium Fast,1000000,
585,626,Lopunny,428,490,,,,1.2,33.3,5,,42,119.0,125.0,,50.0,50.0,140,6,6,9.0,20,625.0,65,76,84,54,96,105,480,0,0,0,0,0,2,2,60,Medium Fast,1000000,
586,1593,Lopunny,428,490,Mega,626.0,,1.3,28.3,5,14.0,211,,,,50.0,50.0,140,4,6,9.0,20,,65,136,94,54,96,135,580,0,0,0,0,0,2,2,60,Medium Fast,1000000,
587,627,Mismagius,429,387,,,,0.9,4.4,17,,121,,,,50.0,50.0,35,6,1,,25,324.0,60,60,60,105,105,105,495,0,0,0,1,1,0,2,45,Fast,800000,Dusk Stone
588,628,Honchkrow,430,51,,,,0.9,27.3,15,16.0,112,251.0,146.0,,50.0,50.0,35,6,7,,20,298.0,100,125,52,105,52,71,505,0,2,0,0,0,0,2,30,Medium Slow,1059860,Dusk Stone
589,629,Glameow,431,105,,,,0.5,3.9,5,,125,161.0,118.0,,25.0,75.0,50,6,6,,20,,49,55,42,42,37,85,310,0,0,0,0,0,1,1,190,Fast,800000,
590,630,Purugly,432,651,,,,1.0,43.8,5,,271,161.0,49.0,,25.0,75.0,50,6,6,,20,629.0,71,82,64,64,59,112,452,0,0,0,0,0,2,2,75,Fast,800000,Level 38
591,631,Chingling,433,49,,,,0.2,0.6,9,,121,,,,50.0,50.0,50,6,12,,25,,45,30,50,65,50,45,285,0,0,0,1,0,0,1,120,Fast,800000,
592,632,Stunky,434,575,,,,0.4,19.2,7,15.0,245,3.0,118.0,,50.0,50.0,50,6,6,,20,,63,63,47,41,41,74,329,0,0,0,0,0,1,1,225,Medium Fast,1000000,
593,633,Skuntank,435,575,,,,1.0,38.0,7,15.0,245,3.0,118.0,,50.0,50.0,50,6,6,,20,632.0,103,93,67,71,61,84,479,2,0,0,0,0,0,2,60,Medium Fast,1000000,Level 34
594,634,Bronzor,436,85,,,,0.5,60.5,11,9.0,121,93.0,94.0,,0.0,0.0,50,6,10,,20,,57,24,86,24,86,23,300,0,0,1,0,0,0,1,255,Medium Fast,1000000,
595,635,Bronzong,437,84,,,,1.3,187.0,11,9.0,121,93.0,94.0,,0.0,0.0,50,6,10,,20,634.0,67,89,116,79,116,33,500,0,0,1,0,1,0,2,90,Medium Fast,1000000,Level 33
596,636,Bonsly,438,77,,,,0.5,15.0,8,,249,200.0,192.0,,50.0,50.0,50,6,12,,20,,50,80,95,10,45,10,290,0,0,1,0,0,0,1,255,Medium Fast,1000000,
597,637,Mime Jr.,439,410,,,,0.6,13.0,9,10.0,233,65.0,264.0,,50.0,50.0,50,6,12,,25,,20,25,45,70,90,60,310,0,0,0,0,1,0,1,145,Medium Fast,1000000,
598,638,Happiny,440,464,,,,0.6,24.4,5,,151,214.0,74.0,,0.0,100.0,140,6,12,,40,,100,5,5,15,65,30,220,1,0,0,0,0,0,1,130,Fast,800000,
599,639,Chatot,441,427,,,,0.5,1.9,5,16.0,118,262.0,22.0,,50.0,50.0,35,6,7,,20,,76,65,45,92,42,91,411,0,1,0,0,0,0,1,30,Medium Slow,1059860,
600,640,Spiritomb,442,242,,,,1.0,108.0,17,15.0,177,,109.0,,50.0,50.0,50,6,1,,30,,50,92,108,92,108,35,485,0,0,1,0,1,0,2,100,Medium Fast,1000000,
601,641,Gible,443,351,,,,0.7,20.5,12,6.0,208,,202.0,,50.0,50.0,50,6,11,4.0,40,,58,70,45,40,45,42,300,0,1,0,0,0,0,1,45,Slow,1250000,
602,642,Gabite,444,107,,,,1.4,56.0,12,6.0,208,,202.0,,50.0,50.0,50,6,11,4.0,40,641.0,68,90,65,50,55,82,410,0,2,0,0,0,0,2,45,Slow,1250000,Level 24
603,643,Garchomp,445,386,,,,1.9,95.0,12,6.0,208,,202.0,,50.0,50.0,50,6,11,4.0,40,642.0,108,130,95,80,85,102,600,0,3,0,0,0,0,3,45,Slow,1250000,Level 48
604,1438,Garchomp,445,386,Mega,643.0,,1.9,95.0,12,6.0,204,,,,50.0,50.0,70,9,11,4.0,40,,108,170,115,120,95,92,700,0,3,0,0,0,0,3,45,Slow,1250000,
605,644,Munchlax,446,53,,,,0.6,105.0,5,,166,271.0,80.0,,87.5,12.5,50,6,12,,40,,135,85,40,40,85,5,390,1,0,0,0,0,0,1,50,Slow,1250000,
606,645,Riolu,447,203,,,,0.7,20.2,14,,241,111.0,176.0,,87.5,12.5,50,6,12,,25,,40,70,40,35,40,60,285,0,1,0,0,0,0,1,75,Medium Slow,1059860,
607,646,Lucario,448,24,,,,1.2,54.0,14,11.0,241,111.0,117.0,,87.5,12.5,50,6,6,9.0,25,645.0,70,110,70,115,70,90,525,0,1,0,1,0,0,2,45,Medium Slow,1059860,During The Day
608,1561,Lucario,448,24,Mega,646.0,,1.3,57.5,14,11.0,1,,,,87.5,12.5,70,9,6,9.0,25,,70,145,88,140,70,112,625,0,1,0,1,0,0,2,45,Medium Slow,1059860,
609,647,Hippopotas,449,303,,,,0.8,49.5,6,,207,,204.0,,50.0,50.0,50,6,6,,30,,68,72,78,38,42,32,330,0,0,1,0,0,0,1,140,Slow,1250000,
610,648,Hippowdon,450,295,,,,2.0,300.0,6,,207,,204.0,,50.0,50.0,50,6,6,,30,647.0,108,112,118,68,72,47,525,0,0,2,0,0,0,2,60,Slow,1250000,Level 34
611,649,Skorupi,451,535,,,,0.8,12.0,7,18.0,17,227.0,118.0,,50.0,50.0,50,6,2,15.0,20,,40,50,90,30,55,65,330,0,0,1,0,0,0,1,120,Slow,1250000,
612,650,Drapion,452,437,,,,1.3,61.5,7,15.0,17,227.0,118.0,,50.0,50.0,50,6,2,15.0,20,649.0,70,90,110,60,75,95,500,0,0,2,0,0,0,2,45,Slow,1250000,Level 40
613,651,Croagunk,453,666,,,,0.7,23.0,7,14.0,8,57.0,172.0,,50.0,50.0,100,6,9,,10,,48,61,40,61,40,50,300,0,1,0,0,0,0,1,140,Medium Fast,1000000,
614,652,Toxicroak,454,666,,,,1.3,44.4,7,14.0,8,57.0,172.0,,50.0,50.0,50,6,9,,20,651.0,83,106,65,86,65,85,490,0,2,0,0,0,0,2,75,Medium Fast,1000000,Level 37
615,653,Carnivine,455,91,,,,1.4,27.0,4,,121,,,,50.0,50.0,50,6,8,,25,,74,100,72,90,72,46,454,0,2,0,0,0,0,2,200,Slow,1250000,
616,654,Finneon,456,716,,,,0.4,7.0,2,,257,247.0,295.0,,50.0,50.0,50,6,14,,20,,49,49,56,49,61,66,330,0,0,0,0,0,1,1,190,Erratic,600000,
617,655,Lumineon,457,431,,,,1.2,24.0,2,,257,247.0,295.0,,50.0,50.0,50,6,14,,20,654.0,69,69,76,69,86,91,460,0,0,0,0,0,2,2,75,Erratic,600000,Level 31
618,656,Mantyke,458,347,,,,1.0,65.0,2,16.0,257,292.0,295.0,,50.0,50.0,50,6,12,,25,,45,20,50,60,120,50,345,0,0,0,0,1,0,1,25,Slow,1250000,
